video,sentence,start,end
lMW3aVp4fRw-00_06_04.012-00_06_06.346.mp4,we 've got superintendent vacancies,00:06:04.012,00:06:06.346
lMW3aVp4fRw-00_06_21.720-00_06_23.338.mp4,because that is audism,00:06:21.720,00:06:23.338
dZQp7OeNINo-00_04_21.261-00_04_24.697.mp4,i 'm excited about global pride,00:04:21.261,00:04:24.697
gALXtpV4IY8-00_14_01.407-00_14_14.687.mp4,check out our feature on a black disabled lives matter rally in detroit,00:14:01.407,00:14:14.687
gALXtpV4IY8-00_13_39.785-00_13_57.269.mp4,they said they would evolve the brand as they listen to the voices of consumers especially in the black community,00:13:39.785,00:13:57.269
iFAIfRLaB64-00_06_11.600-00_06_18.439.mp4,today s chess blitz ended with a gold medal awarded to a russian woman,00:06:11.600,00:06:18.439
iFAIfRLaB64-00_05_48.879-00_05_51.040.mp4,i should have looked at the clock more often,00:05:48.879,00:05:51.040
iFAIfRLaB64-00_05_45.160-00_05_48.879.mp4,i had 19 seconds left but as i played time ran out,00:05:45.160,00:05:48.879
iFAIfRLaB64-00_05_41.160-00_05_45.160.mp4,i was leading and keeping an eye on the time,00:05:41.160,00:05:45.160
iFAIfRLaB64-00_05_23.000-00_05_25.079.mp4,there are no u.s. women,00:05:23.000,00:05:25.079
iFAIfRLaB64-00_05_16.399-00_05_23.000.mp4,the men u.s. chess team has several players on it but only three players are in blitz today,00:05:16.399,00:05:23.000
iFAIfRLaB64-00_04_42.560-00_04_51.000.mp4,so i played at the beginning pretty well and almost got in a draw but he had a bit of an advantage and i lost at the end but it is a good game and a good start,00:04:42.560,00:04:51.000
iFAIfRLaB64-00_04_37.839-00_04_42.560.mp4,he was a fide master and the 6th ranked person in this room,00:04:37.839,00:04:42.560
iFAIfRLaB64-00_04_35.160-00_04_37.839.mp4,i lost but i felt good and fresh,00:04:35.160,00:04:37.839
iFAIfRLaB64-00_06_18.439-00_06_22.160.mp4,the gold medal for the men s group went to an israeli,00:06:18.439,00:06:22.160
iFAIfRLaB64-00_04_23.399-00_04_26.399.mp4,the highest score wins the gold medal,00:04:23.399,00:04:26.399
iFAIfRLaB64-00_04_19.720-00_04_21.399.mp4,a loss is zero points,00:04:19.720,00:04:21.399
iFAIfRLaB64-00_04_17.720-00_04_19.720.mp4,a tie is half a point,00:04:17.720,00:04:19.720
iFAIfRLaB64-00_04_14.400-00_04_17.720.mp4,when a player wins a match they get one point,00:04:14.400,00:04:17.720
iFAIfRLaB64-00_04_10.280-00_04_14.400.mp4,there are women players and men players in separate groups,00:04:10.280,00:04:14.400
iFAIfRLaB64-00_04_08.280-00_04_10.280.mp4,so even if you get two more seconds you ve lost more time,00:04:08.280,00:04:10.280
iFAIfRLaB64-00_04_04.400-00_04_08.280.mp4,if you re stalled and thinking of what to do the countdown time will wind down,00:04:04.400,00:04:08.280
iFAIfRLaB64-00_04_01.680-00_04_04.400.mp4,both players get two seconds each time they take turns,00:04:01.680,00:04:04.400
iFAIfRLaB64-00_03_56.039-00_04_01.680.mp4,they have two seconds that they can earn on their clock per move,00:03:56.039,00:04:01.680
iFAIfRLaB64-00_03_53.159-00_03_56.039.mp4,the players will click on a digital device that is a countdown clock,00:03:53.159,00:03:56.039
iFAIfRLaB64-00_04_21.399-00_04_23.399.mp4,the goal is to get the most points,00:04:21.399,00:04:23.399
iFAIfRLaB64-00_03_51.879-00_03_53.159.mp4,it is a three-minute game,00:03:51.879,00:03:53.159
iFAIfRLaB64-00_06_22.160-00_06_29.160.mp4,he is actually a grand master which makes him one of the top chess players in the world,00:06:22.160,00:06:29.160
iFAIfRLaB64-00_06_49.959-00_06_57.639.mp4,he s won the deaflympics which is at the top of the deaf world,00:06:49.959,00:06:57.639
iFAIfRLaB64-00_09_44.399-00_09_50.679.mp4,when you play against finland it s impossible to count them out,00:09:44.399,00:09:50.679
iFAIfRLaB64-00_09_29.639-00_09_33.840.mp4,the us played against finland and won 6 2,00:09:29.639,00:09:33.840
iFAIfRLaB64-00_09_19.639-00_09_21.200.mp4,i m watching them play and studying it,00:09:19.639,00:09:21.200
iFAIfRLaB64-00_09_17.200-00_09_19.639.mp4,that s okay,00:09:17.200,00:09:19.639
iFAIfRLaB64-00_09_13.519-00_09_17.200.mp4,you will play against the u.s. how do you feel about that,00:09:13.519,00:09:17.200
iFAIfRLaB64-00_09_12.120-00_09_13.519.mp4,it s okay its normal,00:09:12.120,00:09:13.519
iFAIfRLaB64-00_09_06.600-00_09_12.120.mp4,at first i was unsure but i played the game and lost,00:09:06.600,00:09:12.120
iFAIfRLaB64-00_09_05.279-00_09_06.600.mp4,i enjoyed it,00:09:05.279,00:09:06.600
iFAIfRLaB64-00_09_00.279-00_09_04.000.mp4,this afternoon i watched you play against canada,00:09:00.279,00:09:04.000
iFAIfRLaB64-00_06_46.040-00_06_47.959.mp4,he s really happy,00:06:46.040,00:06:47.959
iFAIfRLaB64-00_08_58.206-00_09_00.278.mp4,we re from canada,00:08:58.206,00:09:00.278
iFAIfRLaB64-00_08_34.039-00_08_37.960.mp4,the match is over canada wins 3 to 1,00:08:34.039,00:08:37.960
iFAIfRLaB64-00_08_14.120-00_08_16.079.mp4,there are many fans,00:08:14.120,00:08:16.079
iFAIfRLaB64-00_08_11.800-00_08_14.120.mp4,i saw a hockey stick break into two,00:08:11.800,00:08:14.120
iFAIfRLaB64-00_08_05.079-00_08_07.098.mp4,there are 8 minutes left,00:08:05.079,00:08:07.098
iFAIfRLaB64-00_08_03.360-00_08_05.079.mp4,it s now the third period,00:08:03.360,00:08:05.079
iFAIfRLaB64-00_07_56.399-00_08_03.360.mp4,it s the first hockey match which is an intense match between russia and canada,00:07:56.399,00:08:03.360
iFAIfRLaB64-00_07_13.680-00_07_31.079.mp4,participating in thedeaflympics was one of the most amazing and eye opening experiences i ve ever had,00:07:13.680,00:07:31.079
iFAIfRLaB64-00_07_09.000-00_07_13.439.mp4,it was an exciting day for blitz chess,00:07:09.000,00:07:13.439
iFAIfRLaB64-00_06_59.920-00_07_09.000.mp4,i ve worked so hard and i will keep it up,00:06:59.920,00:07:09.000
iFAIfRLaB64-00_08_57.879-00_08_58.206.mp4,hi,00:08:57.879,00:08:58.206
iFAIfRLaB64-00_09_50.679-00_09_53.960.mp4,their goalie is very talented and respected,00:09:50.679,00:09:53.960
iFAIfRLaB64-00_03_48.000-00_03_51.879.mp4,it s the chess blitz competition,00:03:48.000,00:03:51.879
iFAIfRLaB64-00_03_16.479-00_03_18.199.mp4,it felt like a new game wow,00:03:16.479,00:03:18.199
iFAIfRLaB64-00_01_19.040-00_01_21.439.mp4,what do you think when you make a throw,00:01:19.040,00:01:21.439
iFAIfRLaB64-00_01_02.759-00_01_05.040.mp4,we won today and it feels really good,00:01:02.759,00:01:05.040
iFAIfRLaB64-00_00_58.119-00_01_02.759.mp4,there are many strong teams this year so it is very competitive,00:00:58.119,00:01:02.759
iFAIfRLaB64-00_00_03.520-00_00_14.519.mp4,today for curling the u.s. team played against italy at their home country and the u.s. won 13 3,00:00:03.520,00:00:14.519
t3PUzNnQFGk-00_09_01.541-00_09_03.275.mp4,captioned by aslcaptions.com,00:09:01.541,00:09:03.275
t3PUzNnQFGk-00_08_59.038-00_09_01.541.mp4,see you tomorrow and stay with the light,00:08:59.038,00:09:01.541
t3PUzNnQFGk-00_08_55.634-00_08_59.038.mp4,that is all the top news briefs for today,00:08:55.634,00:08:59.038
t3PUzNnQFGk-00_08_42.322-00_08_55.634.mp4,his name was steven gastelum and the place it happened was the oswald west state park,00:08:42.322,00:08:55.634
t3PUzNnQFGk-00_08_34.547-00_08_42.322.mp4,first responders found the man 's body and he was pronounced dead at a hospital,00:08:34.547,00:08:42.322
iFAIfRLaB64-00_01_21.439-00_01_23.439.mp4,what is the most important thing,00:01:21.439,00:01:23.439
t3PUzNnQFGk-00_08_28.540-00_08_34.547.mp4,a limb on the tree broke and the men fell into the ocean,00:08:28.540,00:08:34.547
t3PUzNnQFGk-00_08_04.050-00_08_06.552.mp4,that 'll be coming tomorrow,00:08:04.050,00:08:06.552
t3PUzNnQFGk-00_07_56.776-00_08_04.050.mp4,there is sure to be analysis of why the grand jury came to a conclusion of no charges and whether cameron represented them accurately,00:07:56.776,00:08:04.050
t3PUzNnQFGk-00_07_49.569-00_07_56.776.mp4,the audio tapes of the deliberations will be released tomorrow,00:07:49.569,00:07:56.776
t3PUzNnQFGk-00_07_25.245-00_07_49.569.mp4,the unnamed juror said the grand jury panel was not offered an option to indict two officers who shot and killed taylor with homicide charges,00:07:25.245,00:07:49.569
t3PUzNnQFGk-00_06_36.795-00_07_25.245.mp4,the grand jury 's secret deliberations in the breonna taylor case will be made public after one juror said they felt the kentucky attorney general daniel cameron did not accurately represent what happened behind closed doors in his public remarks last week when he announced that there would be no murder charges,00:06:36.795,00:07:25.245
t3PUzNnQFGk-00_06_31.257-00_06_36.795.mp4,this is the nfl 's first coronavirus outbreak,00:06:31.257,00:06:36.795
t3PUzNnQFGk-00_06_18.778-00_06_31.257.mp4,they played against the minnesota vikings on sunday and the vikings are also closing their facilities for now but there were no positive tests among the vikings team,00:06:18.778,00:06:31.257
t3PUzNnQFGk-00_05_57.324-00_06_18.778.mp4,nfl team tennessee titans announced that three players and five team staff members tested positive for the coronavirus and would be closing their facilities until saturday,00:05:57.324,00:06:18.778
t3PUzNnQFGk-00_05_54.053-00_05_57.324.mp4,police officers broke up the party,00:05:54.053,00:05:57.324
t3PUzNnQFGk-00_08_06.552-00_08_28.540.mp4,on sunday a 43-year-old man in oregon fell 100 feet to his death after he climbed a tree by an oceanside cliff to pose for a photograph,00:08:06.552,00:08:28.540
iFAIfRLaB64-00_03_46.000-00_03_48.000.mp4,look at all this behind me,00:03:46.000,00:03:48.000
iFAIfRLaB64-00_01_23.439-00_01_27.680.mp4,well the most important thing is the line of delivery,00:01:23.439,00:01:27.680
iFAIfRLaB64-00_01_34.959-00_01_38.239.mp4,if you are off by one inch it goes way off course,00:01:34.959,00:01:38.239
iFAIfRLaB64-00_03_14.080-00_03_16.479.mp4,we were able to drive easily,00:03:14.080,00:03:16.479
iFAIfRLaB64-00_03_04.039-00_03_09.199.mp4,so we pulled over to the shoulder and after discussing it decided to add snow chains for traction,00:03:04.039,00:03:09.199
iFAIfRLaB64-00_02_59.400-00_03_04.039.mp4,but my car s tires spun as it was stuck,00:02:59.400,00:03:04.039
iFAIfRLaB64-00_02_54.719-00_02_59.400.mp4,this morning four of us from the media team were ready to go from chiavenna up to madesimo,00:02:54.719,00:02:59.400
iFAIfRLaB64-00_02_50.199-00_02_54.719.mp4,i am on the usadsf board and i lead the media team here,00:02:50.199,00:02:54.719
iFAIfRLaB64-00_02_47.310-00_02_50.199.mp4,i m stacy nowak,00:02:47.310,00:02:50.199
iFAIfRLaB64-00_02_46.800-00_02_47.310.mp4,hi,00:02:46.800,00:02:47.310
iFAIfRLaB64-00_02_42.120-00_02_46.800.mp4,i ve seen that various countries has their own signs and gestures,00:02:42.120,00:02:46.800
iFAIfRLaB64-00_02_40.960-00_02_42.120.mp4,it s very gesture based,00:02:40.960,00:02:42.120
iFAIfRLaB64-00_01_27.680-00_01_34.959.mp4,if you can hit where the broom is pointing then you will make a strike when it arrives or it will hit another stone,00:01:27.680,00:01:34.959
iFAIfRLaB64-00_02_38.039-00_02_40.960.mp4,hearing athletes use their voice but deaf athletes have to communicate through signing,00:02:38.039,00:02:40.960
iFAIfRLaB64-00_02_30.199-00_02_32.199.mp4,they have red faces and look winded,00:02:30.199,00:02:32.199
iFAIfRLaB64-00_02_26.039-00_02_30.199.mp4,although it is very cold the athletes do have perspiration because of the intense sweeping,00:02:26.039,00:02:30.199
iFAIfRLaB64-00_02_09.319-00_02_10.639.mp4,the other shoe is regular,00:02:09.319,00:02:10.639
iFAIfRLaB64-00_02_05.640-00_02_09.319.mp4,this is so it will slip easily and you can glide,00:02:05.640,00:02:09.319
iFAIfRLaB64-00_01_56.640-00_01_58.640.mp4,our shoes look like this,00:01:56.640,00:01:58.640
iFAIfRLaB64-00_01_53.040-00_01_55.359.mp4,the color yellow means it is authorized,00:01:53.040,00:01:55.359
iFAIfRLaB64-00_01_45.480-00_01_53.040.mp4,the color yellow is required because it is approved by the wcf the world curling federation,00:01:45.480,00:01:53.040
iFAIfRLaB64-00_01_40.840-00_01_45.480.mp4,it has a special fabric on it so you can sweep on ice,00:01:40.840,00:01:45.480
iFAIfRLaB64-00_01_38.239-00_01_40.840.mp4,this is a curling broom,00:01:38.239,00:01:40.840
iFAIfRLaB64-00_02_32.199-00_02_38.039.mp4,i ve also observe that deaf athletes have to make up signs to communicate,00:02:32.199,00:02:38.039
gALXtpV4IY8-00_13_57.269-00_14_01.407.mp4,that is all the top news briefs for today,00:13:57.269,00:14:01.407
iFAIfRLaB64-00_09_53.960-00_09_57.679.mp4,they re able to make it a tight game with little margin for error,00:09:53.960,00:09:57.679
iFAIfRLaB64-00_10_05.080-00_10_08.159.mp4,i feel good about the next game,00:10:05.080,00:10:08.159
gALXtpV4IY8-00_05_29.129-00_05_42.007.mp4,there are now 66 million doses of the drugs that are sitting in the federal stockpile,00:05:29.129,00:05:42.007
gALXtpV4IY8-00_05_16.249-00_05_29.129.mp4,the fda said the drugs risks outweighed the potential benefits,00:05:16.249,00:05:29.129
gALXtpV4IY8-00_04_34.341-00_05_16.249.mp4,on monday the fda revoked their emergency waiver for hydroxychloroquine and chloroquine an antimalarial drug that president trump has often endorsed as a treatment for covid-19,00:04:34.341,00:05:16.249
gALXtpV4IY8-00_04_17.958-00_04_25.831.mp4,he said he is concerned about rising cases in the south and southwest,00:04:17.958,00:04:25.831
gALXtpV4IY8-00_04_00.073-00_04_17.958.mp4,dr. anthony fauci said we are still in the first wave of infections so he does n't want to talk about a second wave,00:04:00.073,00:04:17.958
gALXtpV4IY8-00_03_43.289-00_04_00.073.mp4,he said there wo n't be a second wave of the coronavirus and blamed the media for causing a panic,00:03:43.289,00:04:00.073
gALXtpV4IY8-00_03_28.307-00_03_43.289.mp4,vice president mike pence said yesterday that his administration 's response to the coronavirus crisis has been a success,00:03:28.307,00:03:43.289
gALXtpV4IY8-00_03_10.257-00_03_28.307.mp4,"the u.s. now has 2.1 million cases of covid-19 117,000 deaths and 583,000 recoveries",00:03:10.257,00:03:28.307
gALXtpV4IY8-00_03_00.479-00_03_10.257.mp4,beijing 's airports cancelled over half of their flights,00:03:00.479,00:03:10.257
gALXtpV4IY8-00_05_42.007-00_06_00.326.mp4,a white house official said this was a deep state act by those who hate the trump administration,00:05:42.007,00:06:00.326
gALXtpV4IY8-00_02_41.360-00_02_51.972.mp4,it is concerning because tens of thousands of people go through the market on a daily basis,00:02:41.360,00:02:51.972
gALXtpV4IY8-00_02_13.967-00_02_29.515.mp4,news reports say there are about 130 new cases that is linked to a large wholesale food market,00:02:13.967,00:02:29.515
gALXtpV4IY8-00_02_00.820-00_02_13.967.mp4,the next news story china may be experiencing a new outbreak of coronavirus cases in beijing,00:02:00.820,00:02:13.967
gALXtpV4IY8-00_01_39.399-00_02_00.820.mp4,the da also criticized both officers for not providing immediate medical attention he said the officers kicked and stood on his body as he lay bleeding from the wounds,00:01:39.399,00:02:00.820
gALXtpV4IY8-00_01_17.043-00_01_39.399.mp4,da paul howard said they have concluded that the police officer did not face an immediate threat of death when he shot at brooks,00:01:17.043,00:01:39.399
gALXtpV4IY8-00_01_00.761-00_01_17.043.mp4,if rolfe is convicted he could receive the death penalty or life in prison for felony murder,00:01:00.761,00:01:17.043
gALXtpV4IY8-00_00_40.340-00_00_50.384.mp4,the shooting happened on friday night at a wendy 's drive thru area,00:00:40.340,00:00:50.384
gALXtpV4IY8-00_00_12.179-00_00_40.340.mp4,the fulton county district attorney announced that atlanta police officer garrett rolfe was charged with felony murder and 10 other charges in the shooting death of black man rayshard brooks,00:00:12.179,00:00:40.340
gALXtpV4IY8-00_00_09.308-00_00_12.179.mp4,here are top news briefs,00:00:09.308,00:00:12.179
gALXtpV4IY8-00_00_06.240-00_00_09.308.mp4,i missed yesterday 's news my apologies,00:00:06.240,00:00:09.308
gALXtpV4IY8-00_02_29.515-00_02_41.360.mp4,news reports said the virus was found on chopping boards for salmon,00:02:29.515,00:02:41.360
gALXtpV4IY8-00_00_03.136-00_00_06.240.mp4,"it is wednesday, june 17",00:00:03.136,00:00:06.240
gALXtpV4IY8-00_06_00.326-00_06_15.040.mp4,the clash between science and politics continues to play out during this pandemic,00:06:00.326,00:06:15.040
gALXtpV4IY8-00_06_46.105-00_06_52.646.mp4,bbc reported that 20 indian soldiers died,00:06:46.105,00:06:52.646
gALXtpV4IY8-00_13_23.735-00_13_39.785.mp4,the company behind uncle ben's rice which exhibits a black man on its logo announced they would also make changes to their brand,00:13:23.735,00:13:39.785
gALXtpV4IY8-00_13_06.152-00_13_23.735.mp4,the company quaker foods north america said they would continue to gather perspectives and push to evolve the brand,00:13:06.152,00:13:23.735
gALXtpV4IY8-00_12_32.918-00_13_06.152.mp4,today the company behind aunt jemima the pancake syrup featuring a smiling black woman as a part of its logo announced it would change its name and branding because it is based on a racial stereotype,00:12:32.918,00:13:06.152
gALXtpV4IY8-00_12_21.975-00_12_32.918.mp4,excerpts from the book have already gone out,00:12:21.975,00:12:32.918
gALXtpV4IY8-00_12_06.993-00_12_21.975.mp4,the doj in the lawsuit said bolton did not complete a pre publication review for classified information,00:12:06.993,00:12:21.975
gALXtpV4IY8-00_11_30.089-00_12_06.993.mp4,"bolton has published a book titled ""the room where it happened which includes details of what happened in the white house and trump is objecting to the book 's release because he considers every conversation with him as highly classified and said any release of information is a crime",00:11:30.089,00:12:06.993
